entity_name,defined_on,name,comments,type_dmkr,type_impl,array_dmkr,array_impl,required_dmkr,required_impl,description_dmkr,description_impl,extra_impl
Location,Location,region,"We moved these fields to Address, so that Location can either be a Geo or an Adress",String,,False,,False,,,,
Location,Location,same_as,We don’t have this. Is this necessary? ,URL,,False,,False,,,,
Location,,geo,,,#/components/schemas/Geo,,False,,False,,,$ref: #/components/schemas/Geo
MLModel,MLModel,compilation_process,"See Experiment: these fields should be on a distribution, I think",URL,,False,,False,,,,
MLModel,MLModel,compilation_process_desc,"See Experiment: these fields should be on a distribution, I think",String,,False,,False,,,,
MLModel,MLModel,compilation_time_sec,"See Experiment: these fields should be on a distribution, I think",decimal,,False,,False,,,,
MLModel,MLModel,deployment_process,"See Experiment: these fields should be on a distribution, I think",URL,,False,,False,,,,
MLModel,MLModel,deployment_process_desc,"See Experiment: these fields should be on a distribution, I think",String,,False,,False,,,,
MLModel,MLModel,deployment_time_sec,"See Experiment: these fields should be on a distribution, I think",decimal,,False,,False,,,,
MLModel,MLModel,experiment_time_msec,"See Experiment: these fields should be on a distribution, I think",integer,,False,,False,,The time (in msec) the experiment takes to be executed.,,
MLModel,MLModel,has_reproducibility_experiment,"Would .related_experiment or .experiment be better than .has_reproducibulity_experiment? To me, “reproducibility” does add important info",Experiment,,False,,False,,,,
MLModel,MLModel,last_update,"Is this about the last update of the content? If so, it should be on distribution",date,,False,,False,,,,
MLModel,MLModel,notes,"We have this on AIResource, as a list",String,,False,,False,,,,
MLModel,MLModel,pid,See Experiment,URL,string,True,False,False,False,A permanent identifier for the model.,"A permanent identifier for the model, for example a digital object identifier (DOI). Ideally a url.","maxLength: 64, example: https://doi.org/10.1000/182"
MLModel,MLModel,type,,String,string,False,False,False,False,,The type of machine learning model.,example: Large Language Model
MLModel,MLModel,url,What is the goal of this? Is it similar to same_as? Or relevant_links?,String,,False,,False,,,,
MLModel,,related_experiment,I think we should rename it to .experiment,,integer,,True,,False,,Related experiments.,"items: {'type': 'integer'}, example: []"
Multimedia,Multimedia,alternative_text,"We currently use Distribution instead. It’s missing alternative_text, and has some fields such as TRL that are probably non-sensical for Multimedia. Should we change it in IMPL?",String,,False,,False,,A textual description accompanying the entity for accessibility reasons.,,
Multimedia,Multimedia,copyright,"We currently use Distribution instead. It’s missing alternative_text, and has some fields such as TRL that are probably non-sensical for Multimedia. Should we change it in IMPL?",String,,False,,False,,A copyright notice for the entity.,,
Multimedia,Multimedia,mimetype,"We currently use Distribution instead. It’s missing alternative_text, and has some fields such as TRL that are probably non-sensical for Multimedia. Should we change it in IMPL?",String,,False,,False,,The MIME type for the entity.,,
Multimedia,Multimedia,size,"We currently use Distribution instead. It’s missing alternative_text, and has some fields such as TRL that are probably non-sensical for Multimedia. Should we change it in IMPL?",Size,,False,,False,,The size of the entity.,,
News,News,alternative_headline,Interesting description :) ,String,string,False,False,False,False,The end date of the project.,An alternative headline given to this news item.,"maxLength: 256, example: An alternative headline."
News,News,asset,Is this solved by AIResource.relevant_resource?,AIAsset,,True,,False,,AI Assets referenced in the context of the News item.,,
News,News,category,,NewsCategory,string,True,True,False,False,"News categories related to this item (e.g Research, Education, Awards, Development, Resources). To be defined as instances of the respective NewsCategory class.",News categories related to this item.,"items: {'type': 'string'}, example: ['research: education', 'research: awards', 'business: robotics']"
News,News,headline,,String,string,False,False,True,False,A short headline given to the news item.,A short headline given to this news item.,"maxLength: 256, example: A headline to show on top of the page."
News,News,includes_media,Is this solved by AIResource.media?,Multimedia,,True,,False,,Multimedia content included in the news item.,,
News,News,related_news,Is this solved by AIResource.relevant_resource?,URL,,True,,False,,A list of news items related to this news item.,,
News,News,source,What is this? Description is wrong.,URL,,False,,False,,The location where the news item was originally published.,,
News,News,status,What is this? Description is wrong.,String,,False,,True,,The publication status of the news item (possible values: draft/published/rejected).,,
News,,content,TODO: add in DMKR,,#/components/schemas/Text,,True,,False,,,allOf: [{'$ref': '#/components/schemas/Text'}]
News,,creator,TODO: add in DMKR,,integer,,True,,False,,Contact information of persons/organisations that created this resource.,"items: {'type': 'integer'}, example: []"
News,,date_published,TODO: add in DMKR,,string,,False,,False,,"The datetime (utc) on which this resource was first published on an external platform. Note the difference between `.aiod_entry.date_created` and `.date_published`: the former is automatically set to the datetime the resource was created on AIoD, while the latter can optionally be set to an earlier datetime that the resource was published on an external platform.","format: date-time, example: 2022-01-01T15:15:00.000"
Note,,value,,,string,,False,,True,,The string value,"maxLength: 1800, example: A brief record of points or ideas about this AI resource."
Organisation,Organisation,ai_relevance,,String,string,False,False,False,False,A description of the association and positioning of the organisation with the broader European AI ecosystem.,A description of positioning of the organisation within the broader European AI ecosystem.,"maxLength: 1800, example: Part of CLAIRE, focussing on explainable AI."
Organisation,Organisation,date_founded,,datetime,string,False,False,False,False,The date the organisation was founded.,The date on which the organisation was founded.,"format: date, example: 2022-01-01"
Organisation,Organisation,legal_name,,String,string,False,False,False,False,The official legal name of the organisation.,The official legal name of the organisation.,"maxLength: 256, example: The Organisation Name"
Organisation,Organisation,member,,Agent,integer,True,True,False,False,A member of this organization.,The identifier of an agent (e.g. organisation or person) that is a member of this organisation.,"items: {'type': 'integer'}, example: []"
Organisation,Organisation,type,,OrganisationType,string,False,False,True,False,"Association, Centre, Company, Education Institution, Research Institution.",The type of organisation.,example: Research Institution
Organisation,,agent_identifier,TODO: add in DMKR,,integer,,False,,False,,,
Organisation,,contact_details,TODO: add in DMKR,,integer,,False,,False,,The contact details by which this organisation can be reached,
Organisation,,creator,TODO: add in DMKR,,integer,,True,,False,,Contact information of persons/organisations that created this resource.,"items: {'type': 'integer'}, example: []"
Organisation,,date_published,TODO: add in DMKR,,string,,False,,False,,"The datetime (utc) on which this resource was first published on an external platform. Note the difference between `.aiod_entry.date_created` and `.date_published`: the former is automatically set to the datetime the resource was created on AIoD, while the latter can optionally be set to an earlier datetime that the resource was published on an external platform.","format: date-time, example: 2022-01-01T15:15:00.000"
Person,Person,knows_about,rename to “expertise”?,String,,True,,False,,Having expertise on this topic.,,
Person,Person,languages,rename to “language” to be consistent,String,,True,,False,,,,
Person,Person,member_of,"TODO: add in IMPL? .member is defined on Organisation, should be defined on Agent?",Organisation,,True,,False,,The official legal name of the organisation.,,
Person,,agent_identifier,TODO: add in DMKR?,,integer,,False,,False,,,
Person,,contact_details,TODO: add in DMKR?,,integer,,False,,False,,The contact details by which this person can be reached,
Person,,creator,TODO: add in DMKR?,,integer,,True,,False,,Contact information of persons/organisations that created this resource.,"items: {'type': 'integer'}, example: []"
Person,,date_published,TODO: add in DMKR?,,string,,False,,False,,"The datetime (utc) on which this resource was first published on an external platform. Note the difference between `.aiod_entry.date_created` and `.date_published`: the former is automatically set to the datetime the resource was created on AIoD, while the latter can optionally be set to an earlier datetime that the resource was published on an external platform.","format: date-time, example: 2022-01-01T15:15:00.000"
Person,,expertise,,,string,,True,,False,,A skill this person masters.,"items: {'type': 'string'}, example: ['transfer learning']"
Person,,given_name,"TODO: add in DMKR? It’s a bit unclear in the IMPL now: we have .name, .given_name and .surname. What to do with .name if you’re filling the others? Should improve the descriptions",,string,,False,,False,,"Also known as forename or first name. The part of the personal name that identifies a person, potentially with a middle name as well.","maxLength: 256, example: Jane"
Person,,language,,,string,,True,,False,,"A language this person masters, in ISO639-3","items: {'type': 'string'}, example: ['eng', 'fra', 'spa']"
Person,,price_per_hour_euro,TODO: add in DMKR?,,number,,False,,False,,A ballpark figure of the per hour cost to hire this person.,example: 75.5
Person,,surname,"TODO: add in DMKR? It’s a bit unclear in the IMPL now: we have .name, .given_name and .surname. What to do with .name if you’re filling the others? Should improve the descriptions",,string,,False,,False,,Also known as last name or family name. The mostly hereditary part of the personal name.,"maxLength: 256, example: Doe"
Person,,wants_to_be_contacted,TODO: add in DMKR?,,boolean,,False,,False,,Does this person want to be contacted about new opportunities relating their expertise?,default: False
Platform,,identifier,,,integer,,False,,True,,,
Platform,,name,,,string,,False,,True,,"The name of the platform, such as huggingface, openml or zenodo. Preferably using snake_case.",example: example_platform
Project,Project,coordinator,,Organisation,integer,False,False,True,False,the coordinating organisation for the project.,The coordinating organisation of this project.,
Project,Project,end_date,,datetime,string,False,False,True,False,The end date of the project.,The end date and time of the project as ISO 8601.,"format: date-time, example: 2022-01-01T15:15:00"
Project,Project,funder,,Organisation,integer,False,True,False,False,the funding organisation for the project.,Identifiers of organizations that support this project through some kind of financial contribution. ,"items: {'type': 'integer'}, example: []"
Project,Project,participant,,Organisation,integer,True,True,False,False,member organisations of the project.,Identifiers of members of this project. ,"items: {'type': 'integer'}, example: []"
Project,Project,produced,,AIAsset,integer,True,True,False,False,An AI asset produced in the context of the project.,Identifiers of AIAssets that are created in this project.,"items: {'type': 'integer'}, example: []"
Project,Project,start_date,,datetime,string,False,False,True,False,The start date of the project.,The start date and time of the project as ISO 8601.,"format: date-time, example: 2021-02-03T15:15:00"
Project,Project,total_cost_euro,,decimal,number,False,False,True,False,total budget of the project in euros.,The total budget of the project in euros.,example: 1000000
Project,Project,used,,AIAsset,integer,True,True,False,False,An AI asset used in the context of the project.,Identifiers of AIAssets that are used (but not created) in this project.,"items: {'type': 'integer'}, example: []"
Project,,creator,TODO: add in DMKR,,integer,,True,,False,,Contact information of persons/organisations that created this resource.,"items: {'type': 'integer'}, example: []"
Project,,date_published,TODO: add in DMKR,,string,,False,,False,,"The datetime (utc) on which this resource was first published on an external platform. Note the difference between `.aiod_entry.date_created` and `.date_published`: the former is automatically set to the datetime the resource was created on AIoD, while the latter can optionally be set to an earlier datetime that the resource was published on an external platform.","format: date-time, example: 2022-01-01T15:15:00.000"
Publication,Publication,has_isbn,TODO DMKR: rename to isbn,String,,False,,False,,"The International Standard Book Number, ISBN, used to identify published books or, more rarely, journal issues.",,
Publication,Publication,has_issn,TODO DMKR: rename to issn,String,,False,,False,,"The International Standard Serial Number, ISSN, an identifer for serial publications.",,
Publication,Publication,pid,"Should this be defined somewhere else? As object (with the pid type)? See other pid comments. Also, see “permanent_identifier” below",URL,,False,,False,,A Permanent Identifier (e.g. DOI) for the entity.,,
Publication,Publication,type,,controlled list,string,False,False,True,False,Subclasses of the expression class (fabio).,The type of publication.,example: journal
Publication,,content,TODO: add in DMKR,,#/components/schemas/Text,,True,,False,,,allOf: [{'$ref': '#/components/schemas/Text'}]
Publication,,isbn,,,string,,False,,False,,"The International Standard Book Number, ISBN, used to identify published books or, more rarely, journal issues.","maxLength: 13, minLength: 10, example: 9783161484100"
Publication,,issn,,,string,,False,,False,,"The International Standard Serial Number, ISSN, an identifier for serial publications.","maxLength: 8, minLength: 8, example: 20493630"
Publication,,permanent_identifier,,,string,,False,,False,,A Permanent Identifier (e.g. DOI) for the entity,"maxLength: 256, example: http://dx.doi.org/10.1093/ajae/aaq063"
RunnableDistribution,,checksum,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,The value of a checksum algorithm ran on this content.,"maxLength: 1800, example: e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855"
RunnableDistribution,,checksum_algorithm,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,The checksum algorithm.,"maxLength: 64, example: sha256"
RunnableDistribution,,content_size_kb,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,integer,,False,,False,,,example: 10000
RunnableDistribution,,content_url,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,,"maxLength: 256, example: https://www.example.com/mlmodel/file.csv"
RunnableDistribution,,copyright,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,,"maxLength: 256, example: 2010-2020 Example Company. All rights reserved."
RunnableDistribution,,date_published,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,The datetime (utc) on which this Distribution was first published on an external platform. ,"format: date-time, example: 2022-01-01T15:15:00.000"
RunnableDistribution,,dependency,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,A human readable explanation of (software) dependencies.,"maxLength: 256, example: Python packages as listed in requirements.txt."
RunnableDistribution,,deployment,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,"A human readable explanation of the deployment, primarily meant as alternative for when there is no installation script.","maxLength: 1800, example: You can run the run.py file using python3. See README.md for required arguments."
RunnableDistribution,,deployment_script,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,"An url pointing to a script that can be run to use this resource. This can be a relative url, if this distribution is a file archive.","maxLength: 256, example: ./run.sh"
RunnableDistribution,,deployment_time_milliseconds,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,integer,,False,,False,,An illustrative time that the deployment might typically take.,example: 100
RunnableDistribution,,description,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,,"maxLength: 1800, example: Description of this file."
RunnableDistribution,,encoding_format,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,The mimetype of this file.,"maxLength: 256, example: text/csv"
RunnableDistribution,,hardware_requirement,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,A human readable explanation of hardware requirements.,"maxLength: 256, example: 4GB RAM; 100MB storage; 1GHz processor with 8 cores."
RunnableDistribution,,installation,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,"A human readable explanation of the installation, primarily meant as alternative for when there is no installation script.","maxLength: 1800, example: Build the Dockerfile"
RunnableDistribution,,installation_script,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,"An url pointing to a script that can be run to setup the environment necessary for running this distribution. This can be a relative url, if this distribution is a file archive.","maxLength: 256, example: ./install.sh"
RunnableDistribution,,installation_time_milliseconds,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,integer,,False,,False,,An illustrative time that the installation might typically take.,example: 100
RunnableDistribution,,name,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,,"maxLength: 256, example: Name of this file."
RunnableDistribution,,os_requirement,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,string,,False,,False,,A human readable explanation for the required os.,"maxLength: 256, example: Windows 11."
RunnableDistribution,,technology_readiness_level,"In IMPL, this is a subclass of Distribution. See earlier comments on Experiment and MLModel",,integer,,False,,False,,"The technology readiness level (TRL) of the distribution. TRL 1 is the lowest and stands for 'Basic principles observed', TRL 9 is the highest and stands for 'actual system proven in operational environment'.",example: 1
Service,,slogan,TODO: add in DMKR?,,string,,False,,False,,A slogan or motto associated with the service.,"maxLength: 256, example: Making your Smart Paradigm Shifts more Disruptive"
Service,,terms_of_service,TODO: add in DMKR?,,string,,False,,False,,Human-readable terms of service documentation.,"maxLength: 1800, example: Your use of this service is subject to the following terms: [...]."
Size,Size,unit,See DatasetSize,String,,False,,False,,,,
Size,Size,value,See DatasetSize,decimal,,False,,True,,,,
Team,,member,"TODO: add in DMKR? Team has Persons as members, and can be linked to an Organisation",,integer,,True,,False,,The persons that are a member of this team. The leader should also be added as contact.,"items: {'type': 'integer'}, example: []"
Team,,organisation,"TODO: add in DMKR? Team has Persons as members, and can be linked to an Organisation",,integer,,False,,False,,The organisation of which this team is a part.,
Team,,price_per_hour_euro,"TODO: add in DMKR? Team has Persons as members, and can be linked to an Organisation",,number,,False,,False,,A ballpark figure of the per hour cost to hire this team.,example: 175.5
Team,,size,"TODO: add in DMKR? Team has Persons as members, and can be linked to an Organisation",,integer,,False,,False,,The number of persons that are part of this team.,example: 10
Text,,html,"TODO: add in DMKR. We use this as Description, so that we can handle html as well. Maybe we’d like to add markdown later as well.",,string,,False,,False,,,"maxLength: 65535, example: <p>Text with <strong>html formatting</strong>.</p>"
Text,,plain,"TODO: add in DMKR. We use this as Description, so that we can handle html as well. Maybe we’d like to add markdown later as well.",,string,,False,,False,,,"maxLength: 65535, example: Plain text."
